X,Y,routes,linedirid,rtid,stopname,objectid
6138552.30566941,1943425.05966148,"23, 59",238760,60587,Stevens Creek & Henry,359
6141959.83527166,1944748.75878572,59,239030,60590,Forest & Monroe,360
6143917.76344241,1944728.4583014,59,239030,60591,Forest & Di Salvo,361
6144835.42072783,1943373.96265081,23,238760,60593,Stevens Creek & Bradley,362
6145536.40653057,1943363.2326854,"23, 523",238760,60594,San Carlos & Bascom,363
6146928.33583333,1943350.72024323,23,238760,60596,San Carlos & Leland,364
6147858.5236055,1943342.74814631,23,238760,60597,San Carlos & Leigh,365
6148980.59189941,1943331.16844507,23,238760,60598,San Carlos & Buena Vista,366
6150952.27365158,1943310.43882772,"23, 523",238760,60600,San Carlos & Grand,367
6152187.386995,1943351.54307623,23,238760,60601,San Carlos & Lincoln,368
6152904.01712342,1943375.72544256,23,238760,60602,San Carlos & Sunol,369
6154646.17735299,1943797.87026756,"23, 523",238760,60603,San Carlos & Barack Obama Blvd,370
6155134.91686109,1944141.23441023,23,238760,60604,San Carlos & Josefa,371
6155962.32498316,1944731.54228473,23,238760,60605,San Carlos & Delmas,372
6156618.30890742,1945099.38570915,23,238760,60606,San Carlos & Guadalupe River,373
6157817.57652199,1945749.03335997,"23, 523",238760,60607,San Carlos & Convention Center,374
6158083.23084633,1946701.3323084,"568, 66, 68",239010,60608,1st & Paseo De San Antonio,375
6157593.65111683,1947548.67871082,68,239090,60609,1st & Santa Clara,376
6156297.311846,1949863.16325507,"72, 73",239170,60611,1st & Bassett,377
6156598.97298808,1949952.25461231,"72, 73",239171,60613,2nd & Bassett,378
6156857.03612025,1949534.38143231,"72, 73",239171,60614,2nd & Julian,379
6157931.53725208,1947667.47079606,"201, 202, 523",238710,60616,2nd & Santa Clara,380
6158343.0380695,1946966.21727732,"568, 66, 68",239011,60617,2nd & Paseo de San Antonio,381
6158128.21828917,1946048.84804906,23,238761,60618,San Carlos & Market,382
6157437.86304258,1945654.53289281,"201, 202, 23, 523",238710,60619,San Carlos & Market,383
6156470.08413824,1945124.16978031,"201, 23",238710,60620,San Carlos & Woz Way,384
6155804.01558849,1944723.70732665,23,238761,60621,San Carlos & Delmas,385
6154964.71313325,1944116.10289881,23,238761,60623,San Carlos & Josefa,386
6154555.78252067,1943820.34299165,"23, 523",238761,60624,San Carlos & Barack Obama Blvd,387
6152871.76292282,1943454.86537614,23,238761,60625,San Carlos & Sunol,388
6151912.40198067,1943417.58723548,23,238761,60626,San Carlos & Lincoln,389
6149204.84079474,1943410.06494081,23,238761,60629,San Carlos & Buena Vista,390
6147582.34928907,1943425.60493597,23,238761,60631,San Carlos & Shasta,391
6146712.32084541,1943430.84836382,23,238761,60632,San Carlos & Wabash,392
6145412.95238116,1943448.51073006,"23, 523",238761,60634,San Carlos & Bascom,393
6144671.33214524,1943445.30043465,23,238761,60635,Stevens Creek & Bradley,394
6143559.97577216,1944797.31577523,59,239031,60637,Forest at O'Connor Hospital,395
6141927.97542724,1944794.76886432,59,239031,60638,Forest & Monroe,396
6139562.30135283,1943518.61656098,59,239031,60641,Stevens Creek & Winchester,397
6138422.37876391,1943522.85113256,"23, 59",238761,60642,Stevens Creek & Henry,398
6137101.69866249,1943535.41541189,"23, 523, 59",238761,60643,Stevens Creek & Cypress,399
6135580.34376559,1943547.18015215,"23, 59",238761,60644,Stevens Creek & San Tomas,400
6134134.80958316,1943553.8326979,23,238761,60645,Stevens Creek & Saratoga,401
6132531.45353791,1943566.32807973,"23, 523",238761,60646,Stevens Creek & Kiely,402
6130547.788542,1943583.84871398,23,238761,60648,Stevens Creek & Woodhams,403
6129306.19128767,1943595.53832315,23,238761,60649,Stevens Creek & Cronin,404
6127904.45885491,1943613.84307656,"23, 523",238761,60651,Stevens Creek & Cabot,405
6124818.62644391,1943633.35156773,"101, 23, 523",238640,60653,Stevens Creek & Interstate 280,406
6123497.93256299,1943663.69140206,23,238761,60654,Stevens Creek & Tantau,407
6122348.87154092,1943661.09954374,23,238761,60655,Stevens Creek & Finch,408
6121122.69649982,1943673.64184149,"23, 523",238761,60656,Stevens Creek & Wolfe,409
6119702.38930108,1943694.49055307,23,238761,60657,Stevens Creek & Portal,410
6118664.34807009,1943705.54532097,23,238761,60658,Stevens Creek & Blaney,411
6117385.59734675,1943722.0252749,23,238761,60659,Stevens Creek & Vista,412
6115865.54428449,1943743.24668914,"23, 25, 51, 523, 55",238761,60660,Stevens Creek & De Anza,413
6114945.06515433,1943758.70794432,"23, 25, 51, 55",238761,60661,Stevens Creek & Saich,414
6113230.57448883,1943787.2751444,"23, 51",238761,60662,Stevens Creek & Stelling,415
6112236.89242108,1943790.19672649,51,238940,60663,Stevens Creek & Mary,416
6110183.30433667,1943818.73275864,51,238940,60664,Stevens Creek & Peninsula,417
6109178.71284191,1943865.28122199,51,238940,60665,Stevens Creek & Mann,418
6107898.56284316,1943885.14404315,51,238940,60666,Stevens Creek & Phar Lap,419
6105606.15141749,1944066.22045265,51,238940,60668,Foothill & Cupertino,420
6105480.60672107,1946256.89389281,51,238940,60669,Foothill & Vista Knoll,421
6105518.77823266,1946885.87721489,51,238940,60670,Foothill & Starling,422
6105707.54819633,1949334.93005957,51,238940,60671,Foothill & Homestead,423
6104596.79779316,1950734.44596131,51,238940,60672,Grant & Arboretum,424
6103676.511576,1951576.55746606,51,238940,60673,Grant @ Library,425
6103109.095388,1952290.02946432,51,238940,60674,Grant & Foothill,426
6103082.79655609,1953058.11257382,51,238940,60675,Grant & Morton,427
6092674.58771375,1963275.78997307,"40, 40, 40",238900,60683,San Antonio & Lyell,428
6092710.24052958,1964854.1660814,40,238900,60685,San Antonio & Hillview,429
6092740.79853933,1965833.95381998,40,238900,60686,San Antonio & Angela,430
6092751.59740224,1966796.96698581,"40, 40",238900,60687,San Antonio & Almond,431
6092771.26304533,1967819.18508573,40,238900,60688,San Antonio & Yerba Buena,432
6092795.01595058,1969280.50860664,40,238900,60689,San Antonio & Arbuelo,433
6092795.42572667,1971072.89117673,40,238900,60690,San Antonio & Portola,434
6093101.18266109,1972731.09619364,"21, 21",238740,60691,San Antonio & El Camino,435
6093648.81247133,1973827.97556156,"21, 21",238740,60692,San Antonio & Miller,436
6094346.05189049,1973947.8034059,21,238740,60693,California & Pachetti,437
6094969.76291341,1973051.08833581,"21, 21, 40",238740,60694,Showers & California,438
6114705.98328342,1944146.45093523,"51, 51",238940,60695,Saich & Stevens Creek,439
6115367.1437065,1944491.73895857,51,238940,60696,Alves & Park Circle,440
6113413.25752242,1943331.25866798,"25, 25",238790,60697,Stelling & Stevens Creek,441
6113412.57937416,1942372.09162307,"25, 55",238790,60698,Stelling & Pepper Tree,442
6114027.39376134,1941045.55917114,"25, 55",238790,60699,McClellan & Stelling,443
6115671.97577399,1941017.82661507,"25, 55",238790,60700,McClellan & Felton,444
6116508.7713445,1939703.7380359,25,238790,60701,Bollinger & De Anza,445
6118771.25402425,1938838.01306131,25,238790,60702,Bollinger & Blaney,446
6120349.64653675,1938935.8183119,25,238790,60703,Bollinger & Alderbrook,447
6122050.25796491,1939037.93064047,25,238790,60704,Bollinger & Miller,448
6123001.89582542,1939105.23628014,25,238790,60705,Bollinger & Tullipan,449
6124664.83114783,1938909.51619914,25,238790,60706,Bollinger & Johnson,450
6126053.13316125,1938709.18851581,25,238790,60707,Bollinger & Wunderlich,451
6126812.08964857,1938604.92067973,25,238790,60708,Moorpark & Lawrence,452
6127387.63049224,1938380.51791331,25,238790,60709,Williams & Moorpark,453
6128282.14379507,1938239.53427139,25,238790,60710,Williams & Happy Valley,454
6130153.97929025,1938225.44834156,25,238790,60711,Williams & Marilla,455
6132086.313024,1938027.0051689,25,238790,60713,Williams & Saratoga,456
6133071.11354783,1938039.15343857,25,238790,60714,Williams & Ranchero,457
6134093.12922034,1938050.38799615,25,238790,60715,Williams & Oakmont,458
6135464.84662125,1938140.66471848,25,238790,60716,Williams & Boynton,459
6136903.77615808,1938195.7312094,25,238790,60717,Williams & Phelps,460
6138570.16357332,1938176.32803299,25,238790,60719,Williams & Eden,461
6140027.59504166,1939801.83724914,"25, 60",238790,60722,Winchester & Magliocco,462
6140188.72496875,1940778.16797365,25,238790,60723,Moorpark & Winchester,463
6142065.80848491,1940758.62667415,25,238790,60724,Moorpark & Monroe,464
6144653.26689266,1940273.86550456,25,238790,60730,Jeffrey V. Smith & Turner (Valley Medical Center),465
6145226.19488066,1940062.26225322,"25, 61",238790,60731,Bascom & Jeffrey V. Smith,466
6145521.61095649,1938744.26948239,25,238790,60732,Fruitdale & Bascom,467
6146910.21480659,1938727.0766034,25,238790,60733,Fruitdale & Sherman Oaks,468
6147665.39702325,1938714.84926565,25,238790,60734,Fruitdale & Leigh,469
6148987.38814567,1938697.31911698,25,238790,60735,Fruitdale & Southwest Expressway,470
6149857.41757359,1938663.01931681,"103, 25",238661,60736,Fruitdale & St Elizabeth,471
6150501.68236117,1938509.44055574,"25, 0",238790,60737,Meridian & Fruitdale,472
6150662.24142325,1936198.33822256,25,238790,60739,Willow & Meridian,473
6152065.40134658,1936637.46300048,25,238790,60740,Willow & Camino Ramon,474
6153032.10577799,1937167.32677014,25,238790,60742,Willow & Carolyn,475
6154309.36733107,1937868.45561723,25,238790,60744,Willow & Lincoln,476
6155167.16810891,1938337.75553164,25,238790,60745,Willow & Kotenberg,477
6155967.5152615,1938876.76199956,25,238790,60746,Willow & Bird,478
6156302.57659924,1939110.64703047,25,238790,60747,Willow & Delmas,479
6157376.9848835,1939873.56676447,25,238790,60749,Willow & Minnesota,480
6158987.00200467,1938706.65013506,"201, 256, 256, 56, 56",238710,60750,Tamien Station,481
6158996.70933433,1941013.71671514,25,238790,60751,Willow & Palm,482
6159710.54550508,1941514.78395449,25,238790,60752,Willow & Almaden,483
6160324.81461775,1941596.38845006,25,238790,60753,Graham & Mastic,484
6161172.77814491,1941965.88049322,25,238790,60754,Keyes & 1st,485
6162023.44311024,1942441.68892482,25,238790,60755,Keyes & 5th,486
6162873.96339083,1942929.54195173,25,238790,60756,Keyes & 7th,487
6163849.96143883,1943488.77902223,"25, 73",238790,60757,Keyes & 10th,488
6164384.22021283,1943790.8578144,"25, 73",238790,60758,Keyes & 12th,489
6166565.76473425,1945108.96574248,25,238790,60759,Story & Roberts,490
6167160.20022516,1945614.87221098,25,238790,60760,Story & Lucretia,491
6168258.17276675,1946518.43077131,25,238790,60761,Story & McLaughlin,492
6171360.53795308,1949080.63201173,25,238790,60762,Story & King,493
6172977.51995534,1950414.26878014,25,238790,60764,Story & Hopkins,494
6173753.89537108,1951055.36198615,25,238790,60765,Story & Karl,495
6174512.613998,1951683.9837604,25,238790,60766,Story & Jackson,496
6174997.99262041,1952084.91701365,25,238790,60767,Story & Leeward,497
6175728.61911191,1952684.1116814,25,238790,60768,Story & Capitol,498
6176832.8554205,1953618.87195098,25,238790,60769,Story & McGinness,499
6177459.89583308,1954134.36895148,25,238790,60770,Story & Lyndale,500
6177400.8779065,1956026.54725373,"25, 71",238791,60780,White & Woodhaven,501
6178123.43518841,1954766.25449874,25,238791,60781,Story & White,502
6177205.773966,1954027.26155415,25,238791,60782,Story & Lyndale,503
6176640.17568775,1953560.78742148,25,238791,60783,Story & McGinness,504
6175812.721634,1952874.82028948,25,238791,60784,Story & Capitol,505
6174936.14366275,1952151.34142148,25,238791,60785,Story & Leeward,506
6174062.18215609,1951431.13026348,25,238791,60786,Story & Jackson,507
6172861.34630316,1950442.87535022,25,238791,60787,Story & Hopkins,508
6171412.06081592,1949247.03358181,25,238791,60789,Story & King,509
6167803.26816475,1946267.92864765,25,238791,60790,Story & McLaughlin,510
6166840.44003791,1945481.50075856,25,238791,60791,Story & Lucretia,511
6163568.90786707,1943400.03346482,25,238791,60793,Keyes & 10th,512
6162665.62095974,1942881.61619456,25,238791,60794,Keyes & 7th,513
6161943.54792883,1942466.89589539,25,238791,60795,Keyes & 5th,514
6160947.70313574,1941888.35472965,25,238791,60796,Goodyear & 1st,515
6159680.91400266,1941536.70615473,25,238791,60797,Willow & Almaden,516
6158841.88418466,1940947.91369714,25,238791,60798,Willow & Palm,517
6157369.21751058,1939918.4718584,25,238791,60799,Willow & Minnesota,518
6156345.51516166,1939201.04350322,25,238791,60801,Willow & Shepherd,519
6155535.896046,1938624.29367247,25,238791,60802,Willow & Bird,520
6155125.65211584,1938362.40935373,25,238791,60803,Willow & Chabrant,521
6154094.80542424,1937797.38259664,25,238791,60804,Willow & Lincoln,522
6153023.68125416,1937206.78075948,25,238791,60805,Willow & Carolyn,523
6152029.12582858,1936662.40684822,25,238791,60806,Willow & Camino Ramon,524
6150562.49424741,1936334.94228007,"25, 0",238791,60808,Meridian & Willow,525
6149869.7676145,1938748.77045764,"103, 202, 25",238660,60811,Fruitdale & Southwest Expressway,526
6148630.34259991,1938763.54798715,25,238791,60812,Fruitdale & Goodwin,527
6147687.25918424,1938775.32880348,25,238791,60813,Fruitdale & Leigh,528
6146570.62198183,1938793.06662889,25,238791,60814,Fruitdale & Sherman Oaks,529
6145332.2097605,1938912.12446165,"25, 61",238791,60815,Bascom & Fruitdale,530
6144653.343008,1940335.76892406,25,238791,60816,Jeffrey V. Smith & Turner (Valley Medical Center),531
6143153.42310758,1940806.69580373,25,238791,60820,Moorpark & Thornton,532
6142273.832019,1940819.87392698,25,238791,60821,Moorpark & Monroe,533
6139937.46792533,1940648.78306182,"25, 60",238791,60822,Winchester & Moorpark,534
6139933.05126749,1940007.22463365,"25, 60",238791,60823,Winchester & Magliocco,535
6139741.82035075,1938234.60842822,25,238791,60825,Williams & Winchester,536
6138352.39891699,1938238.70618907,25,238791,60826,Williams & Eden,537
6137010.25133882,1938252.69730282,25,238791,60828,Williams & Cypress,538
6135004.97122866,1938158.79493156,25,238791,60829,Williams & Boynton,539
6134010.28227316,1938109.22514881,25,238791,60830,Williams & Oakmont,540
6132919.34285399,1938098.71532731,25,238791,60831,Williams & Orchid,541
6131781.30641617,1938108.29273598,25,238791,60832,Williams & Saratoga,542
6130812.83427174,1938245.59790756,25,238791,60833,Williams & Leo,543
6129757.96236575,1938289.99414423,25,238791,60834,Williams & Rockdale,544
6128461.09848966,1938298.59025565,25,238791,60835,Williams & Happy Valley,545
6127002.98526417,1938664.86905065,25,238791,60836,Moorpark & Lawrence,546
6125887.48290199,1938809.0685654,25,238791,60837,Bollinger & Wunderlich,547
6124475.10974249,1939013.43298607,25,238791,60838,Bollinger & Johnson,548
6123057.60864049,1939169.15708406,25,238791,60839,Bollinger & Tantau,549
6121291.370047,1939054.93454348,25,238791,60840,Bollinger & Miller,550
6120225.71732266,1938988.44517514,25,238791,60841,Bollinger & Alderbrook,551
6118507.0035685,1939008.00386307,25,238791,60842,Bollinger & Blaney,552
6116138.35705908,1939996.75155748,"25, 51",238791,60844,De Anza & Bollinger,553
6119074.86693408,1976751.15344223,"121, 56, 826",238681,60850,Java & Mathilda,554
6119771.38194525,1976178.29467981,"121, 56, 826",238681,60851,Java & Bordeaux,555
6120912.70446575,1975841.8547359,"121, 56, 826",238681,60852,Java & Borregas,556
6122088.04299434,1975505.64149757,826,239240,60853,Java & Geneva,557
6122603.15515308,1975026.10144615,56,239001,60854,Java & Crossman,558
6122882.35603824,1972563.92789282,"200, 56",238701,60855,Fair Oaks & Tasman,559
6122538.94268309,1971321.16003715,56,239001,60856,Fair Oaks & Weddell,560
6121775.81855316,1968632.94559731,56,239001,60857,Fair Oaks & San Conrado,561
6121396.39706792,1967253.85288306,"255, 55, 56",238801,60858,Fair Oaks & Cypress,562
6120806.47501941,1966174.23332314,"255, 56",238801,60859,Fair Oaks & Maude,563
6120406.14215866,1964747.06032448,"20, 255, 56",238691,60860,Fair Oaks & Arques,564
6120304.23061708,1964394.39436315,"20, 255, 56",238691,60861,Fair Oaks & California,565
6119248.15726991,1962230.64967489,"20, 21",238691,60862,Evelyn & Deodar,566
6118583.54311357,1962946.10723348,"20, 21",238691,60863,Evelyn & Marshall,567
6116812.15558025,1963472.82862099,"523, 55, 55",238971,60864,Frances & Olson,568
6118356.58917116,1963053.95413065,"20, 21",238690,60865,Evelyn & Bayview,569
6119549.57202141,1961696.99785507,"255, 56",238801,60866,Fair Oaks & Bryan,570
6119237.31641233,1960564.10084264,"255, 56",238801,60867,Fair Oaks & Olive,571
6119374.01823866,1959712.67373973,56,239001,60868,Old San Francisco & Fair Oaks,572
6120180.52974899,1959567.38072322,56,239001,60869,Old San Francisco & Ironwood,573
6121666.18983541,1959199.90606448,56,239001,60870,Wolfe & Old San Francisco,574
6121600.684389,1957935.90334314,56,239001,60871,Wolfe & Iris,575
6121588.408823,1956835.99970306,56,239001,60872,Wolfe & Gary,576
6121577.75136399,1955907.95004998,56,239001,60873,Wolfe & Maria,577
6121565.61588958,1954996.31079714,56,239001,60874,Wolfe & El Camino,578
6121496.84076466,1953943.93363681,56,239001,60875,Wolfe & Fremont,579
6121494.02154458,1952817.65898648,56,239001,60876,Wolfe & Elizabeth,580
6121485.97792549,1951853.51622973,56,239001,60877,Wolfe & Marion,581
6121451.99571,1950238.69104731,56,239001,60878,Wolfe & Inverness,582
6121409.546976,1948621.81796873,56,239001,60879,Wolfe & Homestead,583
6121349.37682074,1943286.52155273,56,239001,60882,Miller & Richwood,584
6121578.92885508,1941961.6685594,56,239001,60883,Miller & Greenwood,585
6121574.88621224,1941082.30942573,56,239001,60884,Miller & Phil,586
